cust ID,store_id,receiver_ID_highest,cust_rec_ID,cust name,add1,add2,suburb,state,country,postcode,sub_lat,sub_long,group,rep,store_lat,store_long,total_tw_purchases,total_fy23_sales_out,tw_purchases,fy23_sales
6SOL015,15,2707,6SOL0152707,WATTYL PAINT CENTRE - BALCATTA,U2B/39 ERINDALE ROAD,,BALCATTA,WA,Australia,6021,-31.876,115.817,INDEPENDENTS,6BK,-31.88427,115.82551,232822,207128,6,13
6SOL016,16,3159,6SOL0163159,WATTYL PAINT CENTRE - BUSSELTON,C/- WATTYL DISTRIBUTION CENTRE,211 COLLIER ROAD,BAYSWATER,WA,Australia,6053,-31.911,115.919,INDEPENDENTS,6KHI,-31.911,115.919,198020,294718,20,2
6SOU002,2,2856,6SOU0022856,SOUTHERN TOOL  FASTENERS,110 CHESTER PASS ROAD,,ALBANY,WA,Australia,6330,-35.0275298,117.883959,INDEPENDENTS,6LS,-35.02875,117.89444,256857,205953,20,5
6STA001,1,2867,6STA0012867,STAR SALES  SERVICE,58 CHESTER PASS RD,,ALBANY,WA,Australia,6330,-35.0275298,117.883959,INDEPENDENTS,6LS,-35.02174063,117.884285,273688,268041,6,5
6STR001,1,3150,6STR0013150,STRATCO - MANDURAH,11 FITZGERALD STREET,,MANDURAH,WA,Australia,6210,-32.529,115.723,INDEPENDENTS,6LS,-32.53708,115.7342,211960,131982,16,6
6STR004,4,3151,6STR0043151,STRATCO - CANNING VALE,DOOR 1/183-189 BANNISTER ROAD,,CANNING VALE,WA,Australia,6155,-32.08,115.915,INDEPENDENTS,6AD,-32.06151,115.90437,112627,223406,20,14
6STR006,6,3149,6STR0063149,STRATCO - MALAGA,CNR MARSHALL ROAD AND ENERGY S,,MALAGA,WA,Australia,6090,-31.86,115.893,INDEPENDENTS,6BK,-31.85702284,115.9023936,273186,265838,2,4
6STR008,8,2755,6STR0082755,STREETER  MALE,9 SHORT STREET,,BROOME,WA,Australia,6725,-17.9614336,122.235852,INDEPENDENTS,6FL,-17.9533,122.24271,142500,215364,18,20
6STR010,10,3196,6STR0103196,STRATCO - BUNBURY,C/- STRATCO - CANNING VALE,CNR BANNISTER  HOPWELL ST,CANNING VALE,WA,Australia,6155,-32.08,115.915,INDEPENDENTS,6AD,-32.07961379,115.9068686,118001,122209,16,12
6SUR001,1,3005,6SUR0013005,**PIA** SURVIVAL SUPPLIES AUSTRALIA,2/30 HAYDOCK STREET,,FORRESTDALE,WA,Australia,6112,-32.148,115.941,INDEPENDENTS,6KHI,-32.12803519,115.9579419,154018,218340,8,17
6SWA003,3,3019,6SWA0033019,SWAT TRADING COWARAMUP,1/53 WRIGGLESWORTH DRIVE,,COWARAMUP,WA,Australia,6284,-33.85,115.11,INDEPENDENTS,6FL,-33.84517596,115.1147837,206728,203965,12,9
6SXH001,1,3126,6SXH0013126,SX HARDWARE AND NEWS (443861),14 ANTARES STREET,,SOUTHERN CROSS,WA,Australia,6426,-31.230556,119.327778,INDEPENDENTS,6KHI,-31.23287,119.32875,142367,133759,3,3
6TCS001,1,3052,6TCS0013052,TC SUPPLIES [CPS] (610329),139 CHESTER PASS ROAD,,ALBANY,WA,Australia,6330,-35.0275298,117.883959,INDEPENDENTS,6LS,-35.02845,117.89127,143673,148392,14,9
6TCS002,2,2603,6TCS0022603,T  C SUPPLIES PTY LTD (DIR,139 CHESTER PASS ROAD,,ALBANY,WA,Australia,6330,-35.0275298,117.883959,INDEPENDENTS,9DEL,-35.02845,117.89127,267823,125904,20,10
6TEA001,1,3153,6TEA0013153,TEAK INDUSTRIAL SUPPLIES (MEM3283),20 TAMBREY WAY,,MALAGA,WA,Australia,6090,-31.86,115.893,INDEPENDENTS,6BK,-31.86224445,115.9106435,113020,280208,1,5
6TER001,1,3101,6TER0013101,TERWEYS TOTAL HARDWARE (MEM3288),12 HAMILTON STREET,,CANNINGTON,WA,Australia,6107,-32.017,115.934,INDEPENDENTS,6AD,-32.01178,115.92497,264045,162472,16,17
6THE001,1,2858,6THE0012858,THE MIDLAND TIMBER CO,30 CLAYTON ST,,BELLEVUE,WA,Australia,6056,-31.899,116.023,INDEPENDENTS,6AD,-31.89946368,116.0206978,263266,127479,20,19
6THE007,7,3016,6THE0073016,THE WATERSHED - MIDLAND,U1/ 146 GREAT EASTERN HIGHWAY,,MIDLAND,WA,Australia,6056,-31.888,116.01,INDEPENDENTS,6AD,-31.8892961,116.0014725,246548,157764,9,19
6THE008,8,2914,6THE0082914,THE WATERSHED - MORLEY,U2 / 150 RUSSELL ST,,MORLEY,WA,Australia,6062,-31.887,115.907,INDEPENDENTS,6AD,-31.89236,115.8903,153864,273545,11,11
6THO001,1,3158,6THO0013158,THORNTONS MITRE 10 (59002),3 OCEAN BEACH ROAD,,DENMARK,WA,Australia,6333,-34.9749188,117.3560796,INDEPENDENTS,6LS,-34.96236528,117.3513631,156792,281947,19,10
6THR001,1,3115,6THR0013115,THREE SPRINGS RURAL SERVICES (784620),52 MIDLANDS ROAD,,THREE SPRINGS,WA,Australia,6519,-29.5339128,115.7619574,INDEPENDENTS,6BK,-29.53638421,115.7631031,258260,244546,9,20
6TIG001,1,2894,6TIG0012894,TIGER TEK PTY LTD,24 ERNEST CLARK ROAD,,CANNING VALE,WA,Australia,6155,-32.08,115.915,INDEPENDENTS,6AD,-32.06208,115.91547,242251,235885,16,5
6TIM002,2,2849,6TIM0022849,TIMS TOOLS DURATEC (083584),51 SEVILLE CRESCENT,,MINDARIE,WA,Australia,6030,-31.688,115.707,INDEPENDENTS,6KHI,-31.68256,115.70921,120511,175259,12,14
6TIM004,4,2688,6TIM0042688,TIMBER DECKING SUPPLY SHED (BLUEGUM WA PTY LTD),UNIT 4/1124 ABERNETHY ROAD,,HIGH WYCOMBE,WA,Australia,6057,-31.942,116.003,INDEPENDENTS,6AD,-31.93588695,115.993049,118059,206220,4,13
6TKD001,1,3092,6TKD0013092,TOOL KIT DEPOT - ALBANY [ADELAIDE TOOLS],348 ALBANY HWY,,ALBANY,WA,Australia,6330,-35.0275298,117.883959,INDEPENDENTS,6LS,-35.0202679,117.8827022,238926,124186,18,1
6TKD002,2,3195,6TKD0023195,TOOL KIT DEPOT - JOONDALUP [ADELAIDE TOOLS],"UNIT 6, 11 INJUNE WAY",,JOONDALUP,WA,Australia,6027,-31.745,115.766111,INDEPENDENTS,6BK,-31.7569636,115.7711621,166895,106215,10,15
6TOO001,1,3148,6TOO0013148,TOODYAY HARDWARE AND FARM [CPS] (611226),119 STIRLING TERRACE,,TOODYAY,WA,Australia,6566,-31.55,116.45,INDEPENDENTS,6BK,-31.55047968,116.4666848,249262,254891,8,18
6TOO002,2,3068,6TOO0023068,TOODYAY HOME TRADERS (083717),126 STIRLING TERRACE,,TOODYAY,WA,Australia,6566,-31.55,116.45,INDEPENDENTS,6BK,-31.54977675,116.4657998,163920,120016,18,13
6TOO003,3,2998,6TOO0032998,TOOLMART - WANGARA,UNIT 7,79 BUCKINGHAM DRIVE,WANGARA,WA,Australia,6065,-31.791,115.829,INDEPENDENTS,6KHI,-31.79287,115.82979,250927,267546,14,20
6TOO004,4,2609,6TOO0042609,TOOLMART - KELMSCOTT,2874 ALBANY HIGHWAY,,KELMSCOTT,WA,Australia,6111,-32.119,116.026,INDEPENDENTS,6KHI,-32.11563,116.01608,255275,164622,1,14
6TOO005,5,2667,6TOO0052667,"TOOLMART - O,CONNOR",20 BOWEN STREET,,O'CONNOR,WA,Australia,6163,-32.064,115.797,INDEPENDENTS,6KHI,-32.05974639,115.8024047,179820,218872,14,12
6TOO006,6,2400,6TOO0062400,TOOLMART - BELMONT,172 ABERNETHY ROAD,,BELMONT,WA,Australia,6104,-31.945,115.927,INDEPENDENTS,6KHI,-31.95651,115.92839,201183,279693,7,15
6TOO007,7,2713,6TOO0072713,TOOLMART - BUNBURY,11 HENNESSEY ROAD,,EAST BUNBURY,WA,Australia,6230,-33.3353798,115.6598704,INDEPENDENTS,6KHI,-33.34102648,115.6539497,271225,152371,4,4
6TOO008,8,2886,6TOO0082886,TOOLMART - JOONDALUP,202 WINTON ROAD,,JOONDALUP,WA,Australia,6027,-31.745,115.766111,INDEPENDENTS,6KHI,-31.748,115.7635,222968,185697,6,9
6TOO010,10,2588,6TOO0102588,TOOLMART - MIDVALE,367 GREAT EASTERN HIGHWAY,,MIDVALE,WA,Australia,6056,-31.888,116.026,INDEPENDENTS,6KHI,-31.89432812,116.0300973,106768,296730,7,9
6TOO011,11,2550,6TOO0112550,TOOLMART - OSBORNE PK,20 KING EDWARD ST,,OSBORNE PARK,WA,Australia,6017,-31.898,115.812,INDEPENDENTS,6KHI,-31.90259,115.80731,211957,138991,4,2
6TOO012,12,2604,6TOO0122604,TOOLMART - ROCKINGHAM,107 DIXON ROAD,,ROCKINGHAM,WA,Australia,6168,-32.281,115.727,INDEPENDENTS,6KHI,-32.27660688,115.7702069,249939,102421,16,2
6TOO013,13,2546,6TOO0132546,TOOLMART - WELSHPOOL,108 WELSHPOOL ROAD,,WELSHPOOL,WA,Australia,6106,-31.994,115.956,INDEPENDENTS,6KHI,-31.99361,115.92844,149210,132209,10,14
6TOO014,14,3010,6TOO0143010,TOOLMART - MANDURAH,UNIT 5,65 GORDON RD,MANDURAH,WA,Australia,6210,-32.529,115.723,INDEPENDENTS,6KHI,-32.52675172,115.7284696,171611,180530,18,7
6TOO017,17,2589,6TOO0172589,TOOLMART - MADDINGTON,1851 ALBANY HIGHWAY,,MADDINGTON,WA,Australia,6109,-32.049,115.99,INDEPENDENTS,6KHI,-32.04934,115.97825,229187,254390,15,1
6TOT001,1,2957,6TOT0012957,NUTRIEN WATER - BALCATTA (15501),9/30 ERINDALE ROAD,,BALCATTA,WA,Australia,6021,-31.876,115.817,INDEPENDENTS,6BK,-31.8666514,115.8043465,291363,293820,16,15
6TOT002,2,2974,6TOT0022974,NUTRIEN WATER - CANNING VALE (15501),CNR BANNISTER  SOUTH STREETS,,CANNING VALE,WA,Australia,6155,-32.08,115.915,INDEPENDENTS,6AD,-32.06148921,115.9055644,145873,152190,14,18
6TOT003,3,2955,6TOT0032955,NUTRIEN WATER - GREENWOOD (15501),4 CANHAM WAY,,GREENWOOD,WA,Australia,6024,-31.827,115.802,INDEPENDENTS,6BK,-31.82153,115.81609,175662,226744,5,15
6TOT004,4,2984,6TOT0042984,NUTRIEN WATER - JOONDALUP (15501),U6  157 WINTON ROAD,,JOONDALUP,WA,Australia,6027,-31.745,115.766111,INDEPENDENTS,6BK,-31.74005,115.76286,210590,194023,13,10
6TOT006,6,2959,6TOT0062959,NUTRIEN WATER - MANDURAH (15501),CNR GORDON ROAD  KULIN WAY,,MANDURAH,WA,Australia,6210,-32.529,115.723,INDEPENDENTS,6LS,-32.51191,115.74066,148636,244519,10,20
6TOT007,7,2918,6TOT0072918,NUTRIEN WATER - MYAREE (15501),89 NORMA ROAD,,MYAREE,WA,Australia,6154,-32.041,115.815,INDEPENDENTS,6LS,-32.042,115.82178,271799,234693,1,18
6TOT008,8,3141,6TOT0083141,NUTRIEN WATER - BYFORD (15501),UNIT 2/821 SOUTH WESTEREN HWY,,BYFORD,WA,Australia,6122,-32.222,116.001,INDEPENDENTS,6AD,-32.21746,116.00836,270688,128812,5,10
6TOT011,11,2938,6TOT0112938,NUTRIEN WATER - BIBRA LAKE (15501),6 PORT KEMBLA DRIVE,,BIBRA LAKE,WA,Australia,6163,-32.099,115.818,INDEPENDENTS,6LS,-32.09468,115.80086,140227,293162,17,17
6TOT012,12,2946,6TOT0122946,NUTRIEN WATER - BUNBURY (15501),2/4 MERVYN ST,,BUNBURY,WA,Australia,6230,-33.325636,115.6396494,INDEPENDENTS,6LS,-33.33281,115.64724,172977,177007,18,10
6TOT013,13,2973,6TOT0132973,NUTRIEN WATER - BUSSELTON (15501),118 STRELLY STREET,,BUSSELTON,WA,Australia,6280,-33.6554927,115.3500188,INDEPENDENTS,6KHI,-33.66726,115.349,124915,265879,12,2
6TOT014,14,2951,6TOT0142951,NUTRIEN WATER - MALAGA (15501),UNIT 4   2 CARSON ROAD,,MALAGA,WA,Australia,6090,-31.86,115.893,INDEPENDENTS,6BK,-31.85585,115.87931,235352,259058,20,20
6TOT016,16,2917,6TOT0162917,NUTRIEN WATER - MIDLAND (15501),13 FERGUSON STREET,,MIDLAND,WA,Australia,6056,-31.888,116.01,INDEPENDENTS,6AD,-31.88536571,116.0186903,250915,107020,13,13
6TOT017,17,3165,6TOT0173165,NUTRIEN WATER - OSBORNE PARK (15501),UNIT 1  3 KING EDWARD ROAD,,OSBORNE PARK,WA,Australia,6017,-31.898,115.812,INDEPENDENTS,6BK,-31.90363,115.80381,159546,264475,8,12
6TOT018,18,2925,6TOT0182925,NUTRIEN WATER - ROCKINGHAM (15501),1 / 8 LEACH CRES,,ROCKINGHAM,WA,Australia,6168,-32.281,115.727,INDEPENDENTS,6LS,-32.2761,115.72939,228392,267440,5,13
6TOT020,20,3084,6TOT0203084,TOTAL INDUSTRIAL AND SAFETY SUPPLY CO (MEM1091),236 WELSHPOOL ROAD,,WELSHPOOL,WA,Australia,6106,-31.994,115.956,INDEPENDENTS,6KHI,-31.99656,115.94778,275994,223868,13,17
6TOT021,21,2880,6TOT0212880,TOTAL TOOLS - BUNBURY (610),22 HAWKINS ST,,BUNBURY,WA,Australia,6230,-33.325636,115.6396494,INDEPENDENTS,6LS,-33.32685,115.63894,135984,146738,18,12
6TOT022,22,2450,6TOT0222450,TOTAL TOOLS - KEWDALE (603),1/156 KEWDALE RD,,KEWDALE,WA,Australia,6105,-31.978,115.951,INDEPENDENTS,6AD,-31.97880011,115.9598213,193151,186723,8,17
6TOT023,23,2881,6TOT0232881,TOTAL TOOLS - MIDLAND (602),195 GREAT EASTERN HWY,,MIDLAND,WA,Australia,6056,-31.888,116.01,INDEPENDENTS,6AD,-31.89291112,116.0175529,143255,190232,14,14
6TOT024,24,2884,6TOT0242884,TOTAL TOOLS - ROCKINGHAM [SUNRAY TOOLS] (604),1/101 DIXON ROAD,,ROCKINGHAM,WA,Australia,6168,-32.281,115.727,INDEPENDENTS,6LS,-32.27643,115.76884,166006,215349,12,18
6TOT025,25,2883,6TOT0252883,TOTAL TOOLS - JOONDALUP [MUROLO] (605),1/174 WINTON RD,,JOONDALUP,WA,Australia,6027,-31.745,115.766111,INDEPENDENTS,6BK,-31.74289,115.76226,158579,172665,12,13
6TOT026,26,2878,6TOT0262878,TOTAL TOOLS - O'CONNOR [TOOLCO] (606),U34/307 STOCK ROAD,,O'CONNOR,WA,Australia,6163,-32.064,115.797,INDEPENDENTS,6LS,-32.05932882,115.7936707,225008,259178,11,9
6TOT027,27,2426,6TOT0272426,TOTAL TOOLS - CANNING VALE (607),172 BANNISTER RD,,CANNING VALE,WA,Australia,6155,-32.08,115.915,INDEPENDENTS,6AD,-32.05959281,115.9094384,165503,228525,13,17
6TOT028,28,3139,6TOT0283139,TOTAL TOOLS - MANDURAH,TENANCY 9,8 MAGENTA TCE,MANDURAH,WA,Australia,6210,-32.529,115.723,INDEPENDENTS,6LS,-32.52556,115.7437,203853,169243,1,7
6TOT029,29,2941,6TOT0292941,TOTAL TOOLS - MALAGA,1964 BEACH RD,,MALAGA,WA,Australia,6090,-31.86,115.893,INDEPENDENTS,6BK,-31.85595487,115.8919424,208206,290660,4,20
6TOT030,30,3114,6TOT0303114,TOTAL TOOLS - OSBORNE PARK (611),1/4/33 HECTOR STREET WEST,,OSBORNE PARK,WA,Australia,6017,-31.898,115.812,INDEPENDENTS,6BK,-31.89776,115.81335,176099,147476,16,7
6TOW001,1,2767,6TOW0012767,TOWNSEND PAINT SUPPLIES,24 SANDRIDGE ROAD,,SOUTH BUNBURY,WA,Australia,6230,-33.3491107,115.6332329,INDEPENDENTS,6LS,-33.34135801,115.6496113,267709,269254,4,6
6TQP001,1,2694,6TQP0012694,TQ PRODUCTS PTY LTD,15 WEEDON RD,,FORRESTDALE,WA,Australia,6112,-32.148,115.941,INDEPENDENTS,6AD,-32.12733954,115.9555013,183745,167474,15,9
6TRA002,2,2402,6TRA0022402,TRADEWEST WA PTY LTD,228 PLANET STREET,,WELSHPOOL,WA,Australia,6106,-31.994,115.956,INDEPENDENTS,6AD,-31.98784,115.92648,166654,149230,15,3
6TRA003,3,7516,6TRA0037516,TRANSQUIP DISTRIBUTORS,BIBRA LAKE,,BIBRA LAKE DC,WA,Australia,6965,-32.099,115.818,INDEPENDENTS,6KHI,-32.099,115.818,136323,150038,10,10
6TRO001,1,3097,6TRO0013097,TROPICS HARDWARE CARNARVON (084202),345 ROBINSON STREET,*MUST USE CENTRIUN TRANSPORT*,CARNARVON,WA,Australia,6701,-24.884,113.661,INDEPENDENTS,6BK,-24.88314,113.65704,146978,201869,20,2
6TUC002,2,3060,6TUC0023060,TUCKEYS HARDWARE- PINJARRA (59273),19 GEORGE STREET,,PINJARRA,WA,Australia,6208,-32.6172284,115.877112,INDEPENDENTS,6LS,-32.62795502,115.8748425,157740,123665,10,3
6TWO001,1,2455,6TWO0012455,TWO DOGS HARDWARE,112 BARRACK ST,,MERREDIN,WA,Australia,6415,-31.4837097,118.2770821,INDEPENDENTS,6KHI,-31.48135,118.2825,125205,217238,19,11
6UNI001,1,2535,6UNI0012535,UNITED TOOLS ALBANY,36 SANFORD ROAD,,ALBANY,WA,Australia,6330,-35.0275298,117.883959,INDEPENDENTS,6LS,-35.02162,117.88589,168685,147231,19,12
6UNI002,2,2652,6UNI0022652,UNITED FASTENERS,126 PILBARA STREET,,WELSHPOOL,WA,Australia,6106,-31.994,115.956,INDEPENDENTS,6AD,-31.98589934,115.9461832,228300,125586,12,14
6URE001,1,2693,6URE0012693,URENCO SUPPLIES,233 COLLIER RD,,BAYSWATER,WA,Australia,6053,-31.911,115.919,INDEPENDENTS,6BK,-31.90396718,115.9201413,106615,259988,6,9
6VER001,1,3187,6VER0013187,VERSATILE MITRE 10 (783524),500 ALEXANDER DRIVE,,MALAGA,WA,Australia,6090,-31.86,115.893,INDEPENDENTS,6BK,-31.86266573,115.8799158,140614,128893,1,4
6VIP001,1,2840,6VIP0012840,VIP FASTENING AUSTRALIA WA,8 BEETE ST,,WELSHPOOL,WA,Australia,6106,-31.994,115.956,INDEPENDENTS,6AD,-31.9851842,115.9434831,184202,222995,8,18
6WAF001,1,3134,6WAF0013134,WA FARM SHOP,24 GREAT NORTHERN HIGHWAY,,MIDDLE SWAN,WA,Australia,6056,-31.853,116.02,INDEPENDENTS,6KHI,-31.87729,116.01003,286827,186831,2,8
6WAL001,1,3099,6WAL0013099,WALKERS HARDWARE (59294),5 STIRK STREET,,KALAMUNDA,WA,Australia,6076,-31.974,116.058,INDEPENDENTS,6BK,-31.9706,116.05838,289256,205322,6,14
6WAL002,2,2981,6WAL0022981,WALPOLE HARDWARE AND RURAL SUPPLIES,23 VISTA ST,,WALPOLE,WA,Australia,6398,-34.955089,116.7696322,INDEPENDENTS,6LS,-34.97647999,116.7329757,211657,149745,4,10
6WAN001,1,3026,6WAN0013026,WANDILLA GARDENS  GIFT CENTRE,811 WELSHPOOL ROAD EAST,,WATTLE GROVE,WA,Australia,6107,-32.008,116.014,INDEPENDENTS,6AD,-32.00552119,116.0079159,169053,129473,9,1
6WAR001,1,2765,6WAR0012765,WA RETICULATION SUPPLIES,UNIT 4/277  SOUTH WEST HIGHWAY,,ARMADALE,WA,Australia,6112,-32.153,116.015,INDEPENDENTS,6AD,-32.16979636,116.0143154,138877,179436,1,12
6WAR002,2,2798,6WAR0022798,WAROONA MITRE 10 (086256),CNR SOUTH WEST HWY  THATCHER,,WAROONA,WA,Australia,6215,-32.8409199,115.9303855,INDEPENDENTS,6LS,-32.84256,115.92221,247859,119654,19,12
6WAR003,3,2877,6WAR0032877,WARREN ELECTRICAL SERVICES,7 ROSE STREET,,MANJIMUP,WA,Australia,6258,-34.2455371,116.1442778,INDEPENDENTS,6LS,-34.24361,116.14323,256155,107136,5,15
6WAR004,4,2697,6WAR0042697,WA RETICULATION SUPPLIES - MIDLAND,SHOP 3 / 12 LLOYD ST,,MIDLAND,WA,Australia,6056,-31.888,116.01,INDEPENDENTS,6AD,-31.89329902,116.0122317,214704,292557,2,14
6WAR005,5,2873,6WAR0052873,WAROONA RURAL SUPPLIES,18 SOUTH WESTERN HIGHWAY,,WAROONA,WA,Australia,6215,-32.8409199,115.9303855,INDEPENDENTS,6LS,-32.83849,115.92037,112952,137635,9,5
6WAT003,3,2682,6WAT0032682,WATTYL PAINT CENTRE GERALDTON,211 COLLIER ROAD,,BAYSWATER,WA,Australia,6053,-31.911,115.919,INDEPENDENTS,6BK,-31.9036782,115.9178652,282313,129455,10,4
6WAV001,1,2863,6WAV0012863,WAVELINE HARDWARE - 59035,LOT 1 NAUGHTON ST,,HYDEN,WA,Australia,6359,-32.45,118.86,INDEPENDENTS,6KHI,-32.44749,118.86434,277541,258773,8,17
6WES002,2,2956,6WES0022956,WESTOZ TOOLS,2/11 GUTHRIE STREET,,OSBORNE PARK,WA,Australia,6017,-31.898,115.812,INDEPENDENTS,6KHI,-31.90046572,115.8107832,133059,165327,7,20
6WES004,4,3011,6WES0043011,WEST COAST FASTENERS - BALCATTA,4/13 GIBBERD RD,,BALCATTA,WA,Australia,6021,-31.876,115.817,INDEPENDENTS,6AD,-31.86401319,115.8116337,161240,191333,17,1
6WES005,5,2642,6WES0052642,WESTGYP PTY LTD,39 LEDGAR RD,,BALCATTA,WA,Australia,6021,-31.876,115.817,INDEPENDENTS,6KHI,-31.86107,115.8042,134007,197445,2,9
6WES006,6,2714,6WES0062714,WESTCOAST POWER EQUIPMENT,6 HUSBAND RD,,BARRAGUP,WA,Australia,6209,-32.543889,115.793889,INDEPENDENTS,6LS,-32.5488,115.7757,143756,188413,16,18
6WES007,7,2712,6WES0072712,WESTERNEX - WESTERN AUSTRALIA,66 TRUGANINA RD,,MALAGA,WA,Australia,6090,-31.86,115.893,INDEPENDENTS,6KHI,-31.8642739,115.8895815,265745,185716,11,14
6WON001,1,2794,6WON0012794,WONGAN HILLS HARDWARE,47 FENTON PLACE,,WONGAN HILLS,WA,Australia,6603,-30.9,116.716667,INDEPENDENTS,6BK,-30.89161688,116.7166519,156590,113954,20,9
6YOK002,2,3040,6YOK0023040,YOKINE HARDWARE (MEM3425),191 FLINDERS STREET,,YOKINE,WA,Australia,6060,-31.9001,115.851,INDEPENDENTS,6BK,-31.89466,115.849,193793,134080,9,1
6YOR001,1,2906,6YOR0012906,YORK MITRE 10 (090951),50 AVON TERRACE,,YORK,WA,Australia,6302,-31.8738101,116.7774281,INDEPENDENTS,6BK,-31.89410543,116.7690033,255873,125429,10,20
73DP001,1,5521,73DP0015521,INSPIRATIONS - BALLINA (294-294),UNIT 3,11-13 SOUTHERN CROSS DRIVE,BALLINA,NSW,Australia,2478,-28.8514392,153.5574863,INDEPENDENTS,7NZ,-28.86196783,153.5660091,251727,216297,20,7
7A24701,701,7578,7A247017578,A247 GEAR,UNIT 31 / 133 QUANDA ROAD,,COOLUM BEACH,QLD,Australia,4573,-26.5276917,153.0736329,INDEPENDENTS,7GP,-26.51928765,153.05543,242032,113463,5,12
7ACL001,1,7538,7ACL0017538,ACL INDUSTRIAL TECHNOLOGY - GLADSTONE (MEM4472),59 HANSON ROAD,,GLADSTONE,QLD,Australia,4680,-23.8426494,151.2488592,INDEPENDENTS,7GP,-23.8426494,151.2488592,143613,283849,19,6
7ACT003,3,7711,7ACT0037711,ACTROL - MURARRIE (4161),32 MILLER STREET,,MURARRIE,QLD,Australia,4172,-27.453,153.105,INDEPENDENTS,7DP,-27.45804143,153.0988519,132876,295592,1,4
7AGN001,1,7667,7AGN0017667,AGNES WATER BUILDING CENTRE (MEM659),34 BICENTENNIAL DRIVE,,AGNES WATER,QLD,Australia,4677,-24.2125,151.903333,INDEPENDENTS,7GP,-24.22535531,151.8908384,140672,162259,1,7
7AGR002,2,7677,7AGR0027677,AGRICULTURAL REQUIREMENTS (MEM3324),75 CRESCENT STREET,,GATTON,QLD,Australia,4343,-27.5635802,152.2799793,INDEPENDENTS,7TV,-27.55648818,152.2817055,193073,181723,3,19
7AIR004,4,7520,7AIR0047520,AIRR WAREHOUSE - DARRA,30 BRICKWORKS PLACE,,DARRA,QLD,Australia,4076,-27.5706389,152.9529566,INDEPENDENTS,3SC,-27.56304796,152.9613144,209844,120168,17,16
7AIT003,3,7552,7AIT0037552,AITKEN WELDING SUPPLIES - LABRADOR,"UNIT 1, 2 CAPTAIN COOK DRIVE (",,LABRADOR,QLD,Australia,4215,-27.948009,153.3977316,INDEPENDENTS,7DP,-27.9406283,153.3918455,239872,279718,10,17
7AMA004,4,7540,7AMA0047540,AMAZING PAINTS W/HOUSE - VIRGINIA,SHOP 1-2,7 TOOMBUL ROAD,VIRGINIA,QLD,Australia,4014,-27.376,153.065,INDEPENDENTS,7NZ,-27.38298423,153.0644982,164334,183848,13,16
7ANT001,1,7605,7ANT0017605,ANTEC - EAGLE FARM,UNITS 7  8,783 KINGSFORD SMITH DRIVE,EAGLE FARM,QLD,Australia,4009,-27.433,153.083,INDEPENDENTS,7TV,-27.43327006,153.0998727,142073,171855,4,13
7ANT002,2,7513,7ANT0027513,ANTEC - SALISBURY,106 BLOMFIELD STREET,,SALISBURY,QLD,Australia,4107,-27.551,153.034,INDEPENDENTS,7NSA,-27.54187991,153.0247605,135779,128250,14,17
7ATO002,2,7681,7ATO0027681,ATOM SUPPLY,935 KINGSFORD-SMITH DRIVE,,EAGLE FARM,QLD,Australia,4009,-27.433,153.083,INDEPENDENTS,7NZ,-27.43122761,153.0925493,105772,280405,3,3
7AUS001,1,7503,7AUS0017503,AUSFAST DISTRIBUTION PTY LTD,82 GAYNESFORD STREET,,MOUNT GRAVATT,QLD,Australia,4122,-27.54,153.068,INDEPENDENTS,7NSA,-27.53619673,153.0679573,279412,198285,6,13
7BAL004,4,7707,7BAL0047707,BALSHAWS MITRE 10 (215000),54 STUART-RUSSELL STREET,,MUNDUBBERA,QLD,Australia,4626,-25.5875194,151.3071601,INDEPENDENTS,7GP,-25.59001502,151.2984202,279206,239352,12,17
7BBK002,2,7415,7BBK0027415,BBK PLUMBING PLUS - BURLEIGH,16 JUNCTION ROAD,,BURLEIGH HEADS,QLD,Australia,4220,-28.104,153.436,INDEPENDENTS,7KC,-28.10399889,153.4258721,266678,236691,16,9
7BEA006,6,7671,7BEA0067671,BEAUVIEW TRADE SUPPLIES (MEM687),39 WILLIAM STREET,,BEAUDESERT,QLD,Australia,4285,-27.9881559,153.0018911,INDEPENDENTS,7NSA,-27.99074607,152.9996271,275915,297319,3,18
7BEA007,7,7461,7BEA0077461,BEARING SERVICE CENTRE - HERVEY BAY,111 BEACH ROAD,,URRAWEEN,QLD,Australia,4655,-25.2965164,152.8235277,INDEPENDENTS,7GP,-25.28798352,152.8308778,122178,113949,19,17
7BEE002,2,7449,7BEE0027449,BEENLEIGH PAINT PLACE,SHOP 56 87 BOUNDARY STREET,,BEENLEIGH,QLD,Australia,4207,-27.716111,153.201944,INDEPENDENTS,7NSA,-27.71343026,153.193763,218409,192942,15,11
7BEL001,1,7452,7BEL0017452,BELYANDO BUILDING SUPPLIES - 302402,TRADEWARE M10 CHARGEBACK AC -,90 HERSCHELL STREET,CLERMONT,QLD,Australia,4721,-22.8318856,147.6290307,INDEPENDENTS,7GP,-22.82990215,147.6267368,269678,120892,14,15
7BER001,1,7631,7BER0017631,BERNBOROUGH HARDWARE AND PRODUCE (MEM3542),173 BRIDGE STREET,,OAKEY,QLD,Australia,4401,-27.4441771,151.722869,INDEPENDENTS,7TV,-27.43175028,151.7192643,271644,105151,6,2
